physical_quantity,power,breakpoints
2011-05-12 07:12:20-04:00,10.333334,0
2011-05-12 07:12:30-04:00,10.333334,0
2011-05-12 07:12:40-04:00,10.666666,0
2011-05-12 07:12:50-04:00,10.666666,0
2011-05-12 07:13:00-04:00,10.666666,0
2011-05-12 07:13:10-04:00,10.0,0
2011-05-12 07:13:20-04:00,10.666667,0
2011-05-12 07:13:30-04:00,11.0,0
2011-05-12 07:13:40-04:00,10.666667,0
2011-05-12 07:13:50-04:00,10.333334,0
2011-05-12 07:14:00-04:00,11.0,0
2011-05-12 07:14:10-04:00,11.0,0
2011-05-12 07:14:20-04:00,10.666667,0
2011-05-12 07:14:30-04:00,10.333334,0
2011-05-12 07:14:40-04:00,11.333334,0
2011-05-12 07:14:50-04:00,10.333334,0
2011-05-12 07:15:00-04:00,10.666667,0
2011-05-12 07:15:10-04:00,10.0,0
2011-05-12 07:15:20-04:00,10.0,0
2011-05-12 07:15:30-04:00,10.666667,0
2011-05-12 07:15:40-04:00,10.333334,0
2011-05-12 07:15:50-04:00,10.666666,0
2011-05-12 07:16:00-04:00,10.333334,0
2011-05-12 07:16:10-04:00,10.0,0
2011-05-12 07:16:20-04:00,10.333334,0
2011-05-12 07:16:30-04:00,10.666666,0
2011-05-12 07:16:40-04:00,11.333333,0
2011-05-12 07:16:50-04:00,11.333333,0
2011-05-12 07:17:00-04:00,11.5,0
2011-05-12 07:17:10-04:00,10.0,0
2011-05-12 07:17:20-04:00,10.333334,0
2011-05-12 07:17:30-04:00,10.666666,0
2011-05-12 07:17:40-04:00,10.0,0
2011-05-12 07:17:50-04:00,10.666667,0
2011-05-12 07:18:00-04:00,10.666667,0
2011-05-12 07:18:10-04:00,10.5,0
2011-05-12 07:18:20-04:00,10.333334,0
2011-05-12 07:18:30-04:00,10.0,0
2011-05-12 07:18:40-04:00,10.0,0
2011-05-12 07:18:50-04:00,10.333334,0
2011-05-12 07:19:00-04:00,10.666667,0
2011-05-12 07:19:10-04:00,12.0,0
2011-05-12 07:19:20-04:00,10.666666,0
2011-05-12 07:19:30-04:00,11.0,0
2011-05-12 07:19:40-04:00,11.666666,0
2011-05-12 07:19:50-04:00,11.0,0
2011-05-12 07:20:00-04:00,11.0,0
2011-05-12 07:20:10-04:00,11.0,0
2011-05-12 07:20:20-04:00,10.333334,0
2011-05-12 07:20:30-04:00,10.666666,0
2011-05-12 07:20:40-04:00,10.333334,0
2011-05-12 07:20:50-04:00,11.0,0
2011-05-12 07:21:00-04:00,10.0,0
2011-05-12 07:21:10-04:00,11.0,0
2011-05-12 07:21:20-04:00,10.333334,0
2011-05-12 07:21:30-04:00,11.0,0
2011-05-12 07:21:40-04:00,11.333333,0
2011-05-12 07:21:50-04:00,10.333334,0
2011-05-12 07:22:00-04:00,10.333334,0
2011-05-12 07:22:10-04:00,10.0,0
2011-05-12 07:22:20-04:00,11.0,0
2011-05-12 07:22:30-04:00,11.333334,0
2011-05-12 07:22:40-04:00,10.666667,0
2011-05-12 07:22:50-04:00,11.333334,0
2011-05-12 07:23:00-04:00,10.666666,0
2011-05-12 07:23:10-04:00,11.0,0
2011-05-12 07:23:20-04:00,10.0,0
2011-05-12 07:23:30-04:00,10.0,0
2011-05-12 07:23:40-04:00,10.0,0
2011-05-12 07:23:50-04:00,10.0,0
2011-05-12 07:24:00-04:00,10.0,0
2011-05-12 07:24:10-04:00,10.0,0
2011-05-12 07:24:20-04:00,10.0,0
2011-05-12 07:24:30-04:00,10.0,0
2011-05-12 07:24:40-04:00,10.0,0
2011-05-12 07:24:50-04:00,10.0,0
2011-05-12 07:25:00-04:00,10.0,0
2011-05-12 07:25:10-04:00,10.0,0
2011-05-12 07:25:20-04:00,10.0,0
2011-05-12 07:25:30-04:00,10.0,0
2011-05-12 07:25:40-04:00,10.0,0
2011-05-12 07:25:50-04:00,10.0,0
2011-05-12 07:26:00-04:00,10.0,0
2011-05-12 07:26:10-04:00,10.0,0
2011-05-12 07:26:20-04:00,10.0,0
2011-05-12 07:26:30-04:00,10.0,0
2011-05-12 07:26:40-04:00,10.0,0
2011-05-12 07:26:50-04:00,10.333334,0
2011-05-12 07:27:00-04:00,10.333334,0
2011-05-12 07:27:10-04:00,11.0,0
2011-05-12 07:27:20-04:00,10.666667,0
2011-05-12 07:27:30-04:00,11.0,0
2011-05-12 07:27:40-04:00,10.0,0
2011-05-12 07:27:50-04:00,10.5,0
2011-05-12 07:28:00-04:00,10.666666,0
2011-05-12 07:28:10-04:00,12.0,0
2011-05-12 07:28:20-04:00,10.666667,0
2011-05-12 07:28:30-04:00,11.0,0
2011-05-12 07:28:40-04:00,11.333334,0
2011-05-12 07:28:50-04:00,10.333334,0
2011-05-12 07:29:00-04:00,10.333334,0
2011-05-12 07:29:10-04:00,11.0,0
2011-05-12 07:29:20-04:00,10.333334,0
2011-05-12 07:29:30-04:00,10.333334,0
2011-05-12 07:29:40-04:00,10.333334,0
2011-05-12 07:29:50-04:00,10.0,0
2011-05-12 07:30:00-04:00,10.666667,0
2011-05-12 07:30:10-04:00,12.0,0
2011-05-12 07:30:20-04:00,10.666666,0
2011-05-12 07:30:30-04:00,10.666666,0
2011-05-12 07:30:40-04:00,11.0,0
2011-05-12 07:30:50-04:00,10.666667,0
2011-05-12 07:31:00-04:00,10.666667,0
2011-05-12 07:31:10-04:00,11.0,0
2011-05-12 07:31:20-04:00,11.0,0
2011-05-12 07:31:30-04:00,11.0,0
2011-05-12 07:31:40-04:00,11.333334,0
2011-05-12 07:31:50-04:00,10.666666,0
2011-05-12 07:32:00-04:00,10.0,0
2011-05-12 07:32:10-04:00,11.0,0
2011-05-12 07:32:20-04:00,10.333334,0
2011-05-12 07:32:30-04:00,10.666667,0
2011-05-12 07:32:40-04:00,10.666666,0
2011-05-12 07:32:50-04:00,10.666667,0
2011-05-12 07:33:00-04:00,10.333334,0
2011-05-12 07:33:10-04:00,10.0,0
2011-05-12 07:33:20-04:00,10.0,0
2011-05-12 07:33:30-04:00,10.0,0
2011-05-12 07:33:40-04:00,10.0,0
2011-05-12 07:33:50-04:00,10.0,0
2011-05-12 07:34:00-04:00,10.0,0
2011-05-12 07:34:10-04:00,10.5,0
2011-05-12 07:34:20-04:00,10.333334,0
2011-05-12 07:34:30-04:00,10.5,0
2011-05-12 07:34:40-04:00,10.333334,0
2011-05-12 07:34:50-04:00,10.333334,0
2011-05-12 07:35:00-04:00,10.666666,0
2011-05-12 07:35:10-04:00,10.0,0
2011-05-12 07:35:20-04:00,10.0,0
2011-05-12 07:35:30-04:00,10.333334,0
2011-05-12 07:35:40-04:00,10.0,0
2011-05-12 07:35:50-04:00,10.333334,0
2011-05-12 07:36:00-04:00,11.0,0
2011-05-12 07:36:10-04:00,10.0,0
2011-05-12 07:36:20-04:00,10.333334,0
2011-05-12 07:36:30-04:00,10.0,0
2011-05-12 07:36:40-04:00,10.666667,0
2011-05-12 07:36:50-04:00,10.666667,0
2011-05-12 07:37:00-04:00,10.333334,0
2011-05-12 07:37:10-04:00,11.0,0
2011-05-12 07:37:20-04:00,10.0,0
2011-05-12 07:37:30-04:00,10.666667,0
2011-05-12 07:37:40-04:00,10.333334,0
2011-05-12 07:37:50-04:00,10.0,0
2011-05-12 07:38:00-04:00,10.333334,0
2011-05-12 07:38:10-04:00,10.0,0
2011-05-12 07:38:20-04:00,10.666666,0
2011-05-12 07:38:30-04:00,10.666666,0
2011-05-12 07:38:40-04:00,10.333334,0
2011-05-12 07:38:50-04:00,11.0,0
2011-05-12 07:39:00-04:00,10.333334,0
2011-05-12 07:39:10-04:00,11.0,0
2011-05-12 07:39:20-04:00,10.666666,0
2011-05-12 07:39:30-04:00,10.333334,0
2011-05-12 07:39:40-04:00,10.333334,0
2011-05-12 07:39:50-04:00,10.666666,0
2011-05-12 07:40:00-04:00,10.5,0
2011-05-12 07:40:10-04:00,10.0,0
2011-05-12 07:40:20-04:00,10.333334,0
2011-05-12 07:40:30-04:00,10.666667,0
2011-05-12 07:40:40-04:00,10.0,0
2011-05-12 07:40:50-04:00,11.0,0
2011-05-12 07:41:00-04:00,10.0,0
2011-05-12 07:41:10-04:00,10.5,0
2011-05-12 07:41:20-04:00,10.0,0
2011-05-12 07:41:30-04:00,10.5,0
2011-05-12 07:41:40-04:00,10.0,0
2011-05-12 07:41:50-04:00,10.0,0
2011-05-12 07:42:00-04:00,10.0,0
2011-05-12 07:42:10-04:00,11.0,0
2011-05-12 07:42:20-04:00,10.333334,0
2011-05-12 07:42:30-04:00,10.666666,0
2011-05-12 07:42:40-04:00,10.333334,0
2011-05-12 07:42:50-04:00,10.333334,0
2011-05-12 07:43:00-04:00,10.0,0
2011-05-12 07:43:10-04:00,10.0,0
2011-05-12 07:43:20-04:00,11.0,0
2011-05-12 07:43:30-04:00,10.0,0
2011-05-12 07:43:40-04:00,10.0,0
2011-05-12 07:43:50-04:00,10.0,0
2011-05-12 07:44:00-04:00,10.333334,0
2011-05-12 07:44:10-04:00,10.0,0
2011-05-12 07:44:20-04:00,10.0,0
2011-05-12 07:44:30-04:00,10.333334,0
2011-05-12 07:44:40-04:00,10.333334,0
2011-05-12 07:44:50-04:00,10.666666,0
2011-05-12 07:45:00-04:00,10.5,0
2011-05-12 07:45:10-04:00,10.5,0
2011-05-12 07:45:20-04:00,10.333334,0
2011-05-12 07:45:30-04:00,10.0,0
2011-05-12 07:45:40-04:00,10.0,0
2011-05-12 07:45:50-04:00,10.0,0
2011-05-12 07:46:00-04:00,10.333334,0
2011-05-12 07:46:10-04:00,10.0,0
2011-05-12 07:46:20-04:00,10.0,0
2011-05-12 07:46:30-04:00,10.0,0
2011-05-12 07:46:40-04:00,10.0,0
2011-05-12 07:46:50-04:00,10.333334,0
2011-05-12 07:47:00-04:00,10.0,0
2011-05-12 07:47:10-04:00,11.0,0
2011-05-12 07:47:20-04:00,10.666666,0
2011-05-12 07:47:30-04:00,10.333334,0
2011-05-12 07:47:40-04:00,10.0,0
2011-05-12 07:47:50-04:00,10.333334,0
2011-05-12 07:48:00-04:00,10.333334,0
2011-05-12 07:48:10-04:00,10.0,0
2011-05-12 07:48:20-04:00,10.0,0
2011-05-12 07:48:30-04:00,10.0,0
2011-05-12 07:48:40-04:00,10.0,0
2011-05-12 07:48:50-04:00,10.333334,0
2011-05-12 07:49:00-04:00,10.0,0
2011-05-12 07:49:10-04:00,10.0,0
2011-05-12 07:49:20-04:00,10.666666,0
2011-05-12 07:49:30-04:00,10.0,0
2011-05-12 07:49:40-04:00,10.333334,0
2011-05-12 07:49:50-04:00,10.666667,0
2011-05-12 07:50:00-04:00,10.333334,0
2011-05-12 07:50:10-04:00,10.0,0
2011-05-12 07:50:20-04:00,10.666666,0
2011-05-12 07:50:30-04:00,23.666666,0
2011-05-12 07:50:40-04:00,21.333332,0
2011-05-12 07:50:50-04:00,1059.0,1
2011-05-12 07:51:00-04:00,1575.5,0
2011-05-12 07:51:10-04:00,1569.5,0
2011-05-12 07:51:20-04:00,1569.0,0
2011-05-12 07:51:30-04:00,1566.6666,0
2011-05-12 07:51:40-04:00,1564.5,0
2011-05-12 07:51:50-04:00,1563.0,0
2011-05-12 07:52:00-04:00,1553.3333,0
2011-05-12 07:52:10-04:00,783.0,0
2011-05-12 07:52:20-04:00,10.0,1
2011-05-12 07:52:30-04:00,10.666667,0
2011-05-12 07:52:40-04:00,10.0,0
2011-05-12 07:52:50-04:00,10.333334,0
2011-05-12 07:53:00-04:00,10.333334,0
2011-05-12 07:53:10-04:00,10.0,0
2011-05-12 07:53:20-04:00,11.0,0
2011-05-12 07:53:30-04:00,21.333334,0
2011-05-12 07:53:40-04:00,10.333334,0
2011-05-12 07:53:50-04:00,10.666667,0
2011-05-12 07:54:00-04:00,10.333334,0
2011-05-12 07:54:10-04:00,10.0,0
2011-05-12 07:54:20-04:00,10.0,0
2011-05-12 07:54:30-04:00,10.666666,0
2011-05-12 07:54:40-04:00,10.5,0
2011-05-12 07:54:50-04:00,10.333334,0
2011-05-12 07:55:00-04:00,10.0,0
2011-05-12 07:55:10-04:00,10.0,0
2011-05-12 07:55:20-04:00,10.333334,0
2011-05-12 07:55:30-04:00,10.0,0
2011-05-12 07:55:40-04:00,10.5,0
2011-05-12 07:55:50-04:00,10.0,0
2011-05-12 07:56:00-04:00,10.333334,0
2011-05-12 07:56:10-04:00,10.0,0
2011-05-12 07:56:20-04:00,10.0,0
2011-05-12 07:56:30-04:00,10.0,0
2011-05-12 07:56:40-04:00,10.333334,0
2011-05-12 07:56:50-04:00,10.0,0
2011-05-12 07:57:00-04:00,10.0,0
2011-05-12 07:57:10-04:00,11.0,0
2011-05-12 07:57:20-04:00,10.5,0
2011-05-12 07:57:30-04:00,10.0,0
2011-05-12 07:57:40-04:00,10.0,0
2011-05-12 07:57:50-04:00,246.0,1
2011-05-12 07:58:00-04:00,234.33334,0
2011-05-12 07:58:10-04:00,223.0,0
2011-05-12 07:58:20-04:00,217.0,0
2011-05-12 07:58:30-04:00,206.0,0
2011-05-12 07:58:40-04:00,206.66667,0
2011-05-12 07:58:50-04:00,206.0,0
2011-05-12 07:59:00-04:00,203.66667,0
2011-05-12 07:59:10-04:00,204.0,0
2011-05-12 07:59:20-04:00,202.0,0
2011-05-12 07:59:30-04:00,202.33333,0
2011-05-12 07:59:40-04:00,201.33333,0
2011-05-12 07:59:50-04:00,201.5,0
2011-05-12 08:00:00-04:00,200.66667,0
2011-05-12 08:00:10-04:00,200.0,0
2011-05-12 08:00:20-04:00,200.0,0
2011-05-12 08:00:30-04:00,200.5,0
2011-05-12 08:00:40-04:00,198.66667,0
2011-05-12 08:00:50-04:00,199.0,0
2011-05-12 08:01:00-04:00,198.66666,0
2011-05-12 08:01:10-04:00,199.0,0
2011-05-12 08:01:20-04:00,196.33333,0
2011-05-12 08:01:30-04:00,199.33333,0
2011-05-12 08:01:40-04:00,198.0,0
2011-05-12 08:01:50-04:00,197.33333,0
2011-05-12 08:02:00-04:00,197.66667,0
2011-05-12 08:02:10-04:00,195.0,0
2011-05-12 08:02:20-04:00,197.33333,0
2011-05-12 08:02:30-04:00,195.33333,0
2011-05-12 08:02:40-04:00,195.33333,0
2011-05-12 08:02:50-04:00,196.66667,0
2011-05-12 08:03:00-04:00,195.33333,0
2011-05-12 08:03:10-04:00,196.0,0
2011-05-12 08:03:20-04:00,194.0,0
2011-05-12 08:03:30-04:00,196.66667,0
2011-05-12 08:03:40-04:00,195.66667,0
2011-05-12 08:03:50-04:00,194.0,0
2011-05-12 08:04:00-04:00,195.33333,0
2011-05-12 08:04:10-04:00,195.0,0
2011-05-12 08:04:20-04:00,193.0,0
2011-05-12 08:04:30-04:00,195.0,0
2011-05-12 08:04:40-04:00,192.66667,0
2011-05-12 08:04:50-04:00,193.0,0
2011-05-12 08:05:00-04:00,194.66667,0
2011-05-12 08:05:10-04:00,192.0,0
2011-05-12 08:05:20-04:00,192.0,0
2011-05-12 08:05:30-04:00,192.0,0
2011-05-12 08:05:40-04:00,192.33333,0
2011-05-12 08:05:50-04:00,191.0,0
2011-05-12 08:06:00-04:00,193.0,0
2011-05-12 08:06:10-04:00,194.0,0
2011-05-12 08:06:20-04:00,190.33333,0
2011-05-12 08:06:30-04:00,190.0,0
2011-05-12 08:06:40-04:00,189.66667,0
2011-05-12 08:06:50-04:00,191.33333,0
2011-05-12 08:07:00-04:00,193.0,0
2011-05-12 08:07:10-04:00,191.0,0
2011-05-12 08:07:20-04:00,188.33333,0
2011-05-12 08:07:30-04:00,189.5,0
2011-05-12 08:07:40-04:00,191.33333,0
2011-05-12 08:07:50-04:00,190.0,0
2011-05-12 08:08:00-04:00,191.0,0
2011-05-12 08:08:10-04:00,191.0,0
2011-05-12 08:08:20-04:00,191.0,0
2011-05-12 08:08:30-04:00,188.0,0
2011-05-12 08:08:40-04:00,187.33333,0
2011-05-12 08:08:50-04:00,189.66667,0
2011-05-12 08:09:00-04:00,189.66667,0
2011-05-12 08:09:10-04:00,189.0,0
2011-05-12 08:09:20-04:00,190.33333,0
2011-05-12 08:09:30-04:00,189.33333,0
2011-05-12 08:09:40-04:00,190.0,0
2011-05-12 08:09:50-04:00,188.33333,0
2011-05-12 08:10:00-04:00,187.66667,0
2011-05-12 08:10:10-04:00,187.0,0
2011-05-12 08:10:20-04:00,189.0,0
2011-05-12 08:10:30-04:00,187.33333,0
2011-05-12 08:10:40-04:00,188.33333,0
2011-05-12 08:10:50-04:00,188.66667,0
2011-05-12 08:11:00-04:00,187.0,0
2011-05-12 08:11:10-04:00,187.0,0
2011-05-12 08:11:20-04:00,189.0,0
2011-05-12 08:11:30-04:00,186.66667,0
2011-05-12 08:11:40-04:00,186.33333,0
2011-05-12 08:11:50-04:00,185.33333,0
2011-05-12 08:12:00-04:00,186.33333,0
2011-05-12 08:12:10-04:00,184.0,0
2011-05-12 08:12:20-04:00,187.0,0
2011-05-12 08:12:30-04:00,188.33333,0
2011-05-12 08:12:40-04:00,187.0,0
2011-05-12 08:12:50-04:00,185.66667,0
2011-05-12 08:13:00-04:00,185.0,0
2011-05-12 08:13:10-04:00,98.0,0
2011-05-12 08:13:20-04:00,10.333334,1
2011-05-12 08:13:30-04:00,11.0,0
2011-05-12 08:13:40-04:00,10.666666,0
2011-05-12 08:13:50-04:00,10.666666,0
2011-05-12 08:14:00-04:00,11.0,0
2011-05-12 08:14:10-04:00,10.0,0
2011-05-12 08:14:20-04:00,10.333334,0
2011-05-12 08:14:30-04:00,10.0,0
2011-05-12 08:14:40-04:00,10.0,0
2011-05-12 08:14:50-04:00,10.333334,0
2011-05-12 08:15:00-04:00,10.5,0
2011-05-12 08:15:10-04:00,10.5,0
2011-05-12 08:15:20-04:00,10.5,0
2011-05-12 08:15:30-04:00,10.333334,0
2011-05-12 08:15:40-04:00,10.666666,0
2011-05-12 08:15:50-04:00,10.5,0
2011-05-12 08:16:00-04:00,10.333334,0
2011-05-12 08:16:10-04:00,11.0,0
2011-05-12 08:16:20-04:00,11.0,0
2011-05-12 08:16:30-04:00,10.333334,0
2011-05-12 08:16:40-04:00,10.0,0
2011-05-12 08:16:50-04:00,10.0,0
2011-05-12 08:17:00-04:00,11.0,0
2011-05-12 08:17:10-04:00,10.0,0
2011-05-12 08:17:20-04:00,10.666666,0
2011-05-12 08:17:30-04:00,10.666666,0
2011-05-12 08:17:40-04:00,10.333334,0
2011-05-12 08:17:50-04:00,10.5,0
2011-05-12 08:18:00-04:00,10.0,0
2011-05-12 08:18:10-04:00,10.0,0
2011-05-12 08:18:20-04:00,10.666666,0
2011-05-12 08:18:30-04:00,10.333334,0
2011-05-12 08:18:40-04:00,10.0,0
2011-05-12 08:18:50-04:00,10.0,0
2011-05-12 08:19:00-04:00,10.333334,0
2011-05-12 08:19:10-04:00,11.0,0
2011-05-12 08:19:20-04:00,10.333334,0
2011-05-12 08:19:30-04:00,10.333334,0
2011-05-12 08:19:40-04:00,11.0,0
2011-05-12 08:19:50-04:00,10.666666,0
2011-05-12 08:20:00-04:00,11.0,0
2011-05-12 08:20:10-04:00,11.0,0
2011-05-12 08:20:20-04:00,10.0,0
2011-05-12 08:20:30-04:00,10.0,0
2011-05-12 08:20:40-04:00,11.0,0
2011-05-12 08:20:50-04:00,10.666666,0
2011-05-12 08:21:00-04:00,10.5,0
2011-05-12 08:21:10-04:00,10.0,0
2011-05-12 08:21:20-04:00,10.0,0
2011-05-12 08:21:30-04:00,10.333334,0
2011-05-12 08:21:40-04:00,11.0,0
2011-05-12 08:21:50-04:00,11.0,0
2011-05-12 08:22:00-04:00,11.0,0
2011-05-12 08:22:10-04:00,11.0,0
2011-05-12 08:22:20-04:00,10.0,0
2011-05-12 08:22:30-04:00,10.333334,0
2011-05-12 08:22:40-04:00,10.666666,0
2011-05-12 08:22:50-04:00,10.5,0
2011-05-12 08:23:00-04:00,10.333334,0
2011-05-12 08:23:10-04:00,11.0,0
2011-05-12 08:23:20-04:00,10.333334,0
2011-05-12 08:23:30-04:00,10.666666,0
2011-05-12 08:23:40-04:00,10.333334,0
2011-05-12 08:23:50-04:00,10.0,0
2011-05-12 08:24:00-04:00,10.333334,0
2011-05-12 08:24:10-04:00,11.0,0
2011-05-12 08:24:20-04:00,10.666666,0
2011-05-12 08:24:30-04:00,10.666666,0
2011-05-12 08:24:40-04:00,10.0,0
2011-05-12 08:24:50-04:00,10.333334,0
2011-05-12 08:25:00-04:00,10.333334,0
2011-05-12 08:25:10-04:00,11.0,0
2011-05-12 08:25:20-04:00,10.666666,0
2011-05-12 08:25:30-04:00,10.333334,0
2011-05-12 08:25:40-04:00,10.0,0
2011-05-12 08:25:50-04:00,10.666666,0
2011-05-12 08:26:00-04:00,10.0,0
2011-05-12 08:26:10-04:00,11.0,0
2011-05-12 08:26:20-04:00,10.666666,0
2011-05-12 08:26:30-04:00,10.5,0
2011-05-12 08:26:40-04:00,11.0,0
2011-05-12 08:26:50-04:00,10.333334,0
2011-05-12 08:27:00-04:00,10.666666,0
2011-05-12 08:27:10-04:00,10.0,0
2011-05-12 08:27:20-04:00,10.5,0
2011-05-12 08:27:30-04:00,10.666666,0
2011-05-12 08:27:40-04:00,10.0,0
2011-05-12 08:27:50-04:00,10.333334,0
2011-05-12 08:28:00-04:00,10.0,0
2011-05-12 08:28:10-04:00,10.5,0
2011-05-12 08:28:20-04:00,10.5,0
2011-05-12 08:28:30-04:00,10.666666,0
2011-05-12 08:28:40-04:00,11.0,0
2011-05-12 08:28:50-04:00,11.0,0
2011-05-12 08:29:00-04:00,10.666666,0
2011-05-12 08:29:10-04:00,10.0,0
2011-05-12 08:29:20-04:00,10.666666,0
2011-05-12 08:29:30-04:00,10.666666,0
2011-05-12 08:29:40-04:00,10.333334,0
2011-05-12 08:29:50-04:00,10.5,0
2011-05-12 08:30:00-04:00,10.0,0
2011-05-12 08:30:10-04:00,11.0,0
2011-05-12 08:30:20-04:00,10.666666,0
2011-05-12 08:30:30-04:00,10.333334,0
2011-05-12 08:30:40-04:00,10.5,0
2011-05-12 08:30:50-04:00,10.333334,0
2011-05-12 08:31:00-04:00,10.666666,0
2011-05-12 08:31:10-04:00,11.0,0
2011-05-12 08:31:20-04:00,10.0,0
2011-05-12 08:31:30-04:00,10.0,0
2011-05-12 08:31:40-04:00,10.0,0
2011-05-12 08:31:50-04:00,10.0,0
2011-05-12 08:32:00-04:00,10.666666,0
2011-05-12 08:32:10-04:00,11.0,0
2011-05-12 08:32:20-04:00,10.666666,0
2011-05-12 08:32:30-04:00,10.0,0
2011-05-12 08:32:40-04:00,10.666666,0
2011-05-12 08:32:50-04:00,10.333334,0
2011-05-12 08:33:00-04:00,10.5,0
2011-05-12 08:33:10-04:00,10.5,0
2011-05-12 08:33:20-04:00,10.5,0
2011-05-12 08:33:30-04:00,10.333334,0
2011-05-12 08:33:40-04:00,10.333334,0
2011-05-12 08:33:50-04:00,10.0,0
2011-05-12 08:34:00-04:00,10.333334,0
2011-05-12 08:34:10-04:00,10.0,0
2011-05-12 08:34:20-04:00,10.0,0
2011-05-12 08:34:30-04:00,10.333334,0
2011-05-12 08:34:40-04:00,11.0,0
2011-05-12 08:34:50-04:00,10.0,0
2011-05-12 08:35:00-04:00,10.0,0
2011-05-12 08:35:10-04:00,10.0,0
2011-05-12 08:35:20-04:00,10.333334,0
2011-05-12 08:35:30-04:00,10.0,0
2011-05-12 08:35:40-04:00,10.5,0
2011-05-12 08:35:50-04:00,10.333334,0
2011-05-12 08:36:00-04:00,10.666666,0
2011-05-12 08:36:10-04:00,10.0,0
2011-05-12 08:36:20-04:00,10.666666,0
2011-05-12 08:36:30-04:00,10.5,0
2011-05-12 08:36:40-04:00,11.0,0
2011-05-12 08:36:50-04:00,10.666666,0
2011-05-12 08:37:00-04:00,10.5,0
2011-05-12 08:37:10-04:00,10.0,0
2011-05-12 08:37:20-04:00,10.0,0
2011-05-12 08:37:30-04:00,11.0,0
2011-05-12 08:37:40-04:00,10.0,0
2011-05-12 08:37:50-04:00,11.0,0
2011-05-12 08:38:00-04:00,11.0,0
2011-05-12 08:38:10-04:00,10.0,0
2011-05-12 08:38:20-04:00,11.0,0
2011-05-12 08:38:30-04:00,10.666666,0
2011-05-12 08:38:40-04:00,10.333334,0
2011-05-12 08:38:50-04:00,10.5,0
2011-05-12 08:39:00-04:00,10.666666,0
2011-05-12 08:39:10-04:00,11.0,0
2011-05-12 08:39:20-04:00,10.333334,0
2011-05-12 08:39:30-04:00,11.0,0
2011-05-12 08:39:40-04:00,10.5,0
2011-05-12 08:39:50-04:00,11.0,0
2011-05-12 08:40:00-04:00,10.0,0
2011-05-12 08:40:10-04:00,10.0,0
2011-05-12 08:40:20-04:00,10.666666,0
2011-05-12 08:40:30-04:00,10.0,0
2011-05-12 08:40:40-04:00,10.5,0
2011-05-12 08:40:50-04:00,10.666666,0
2011-05-12 08:41:00-04:00,10.333334,0
2011-05-12 08:41:10-04:00,10.0,0
2011-05-12 08:41:20-04:00,10.666666,0
2011-05-12 08:41:30-04:00,10.5,0
2011-05-12 08:41:40-04:00,10.666666,0
2011-05-12 08:41:50-04:00,10.333334,0
2011-05-12 08:42:00-04:00,10.666666,0
2011-05-12 08:42:10-04:00,11.0,0
2011-05-12 08:42:20-04:00,10.5,0
2011-05-12 08:42:30-04:00,10.333334,0
2011-05-12 08:42:40-04:00,10.666666,0
2011-05-12 08:42:50-04:00,10.333334,0
2011-05-12 08:43:00-04:00,10.5,0
2011-05-12 08:43:10-04:00,10.0,0
2011-05-12 08:43:20-04:00,10.5,0
2011-05-12 08:43:30-04:00,11.0,0
2011-05-12 08:43:40-04:00,10.666666,0
2011-05-12 08:43:50-04:00,11.0,0
2011-05-12 08:44:00-04:00,11.0,0
2011-05-12 08:44:10-04:00,10.0,0
2011-05-12 08:44:20-04:00,10.333334,0
2011-05-12 08:44:30-04:00,11.0,0
2011-05-12 08:44:40-04:00,11.0,0
2011-05-12 08:44:50-04:00,10.5,0
2011-05-12 08:45:00-04:00,10.666666,0
2011-05-12 08:45:10-04:00,10.0,0
2011-05-12 08:45:20-04:00,10.666666,0
2011-05-12 08:45:30-04:00,10.666666,0
2011-05-12 08:45:40-04:00,10.333334,0
2011-05-12 08:45:50-04:00,10.0,0
2011-05-12 08:46:00-04:00,10.333334,0
2011-05-12 08:46:10-04:00,11.0,0
2011-05-12 08:46:20-04:00,10.666666,0
2011-05-12 08:46:30-04:00,10.333334,0
2011-05-12 08:46:40-04:00,10.5,0
2011-05-12 08:46:50-04:00,10.333334,0
2011-05-12 08:47:00-04:00,10.333334,0
2011-05-12 08:47:10-04:00,11.0,0
2011-05-12 08:47:20-04:00,10.666666,0
2011-05-12 08:47:30-04:00,10.0,0
2011-05-12 08:47:40-04:00,11.0,0
2011-05-12 08:47:50-04:00,10.333334,0
2011-05-12 08:48:00-04:00,11.0,0
2011-05-12 08:48:10-04:00,10.0,0
2011-05-12 08:48:20-04:00,10.666666,0
2011-05-12 08:48:30-04:00,10.0,0
2011-05-12 08:48:40-04:00,10.0,0
2011-05-12 08:48:50-04:00,10.333334,0
2011-05-12 08:49:00-04:00,10.0,0
2011-05-12 08:49:10-04:00,10.0,0
2011-05-12 08:49:20-04:00,10.0,0
2011-05-12 08:49:30-04:00,10.666666,0
2011-05-12 08:49:40-04:00,10.333334,0
2011-05-12 08:49:50-04:00,10.0,0
2011-05-12 08:50:00-04:00,10.0,0
2011-05-12 08:50:10-04:00,10.0,0
2011-05-12 08:50:20-04:00,11.0,0
2011-05-12 08:50:30-04:00,10.333334,0
2011-05-12 08:50:40-04:00,10.666666,0
2011-05-12 08:50:50-04:00,10.5,0
2011-05-12 08:51:00-04:00,11.0,0
2011-05-12 08:51:10-04:00,10.0,0
2011-05-12 08:51:20-04:00,10.666666,0
2011-05-12 08:51:30-04:00,10.666666,0
